8,16
16,88
40,72
64,48
8,40
104,96
88,112
64,8
0,88
112,80
96,104
40,40
56,56
0,40
80,40
32,88
40,112
104,88
88,88
112,40
96,112
56,120
64,120
112,88
112,120
56,80
40,64
120,72
72,104
72,48
120,88
16,80
0,48
24,8
8,64
56,24
32,64
56,48
8,104
8,8
40,56
0,16
24,16
0,8
64,32
0,96
8,56
32,8
24,72
80,120
0,72
112,8
64,96
32,120
56,16
80,24
0,112
32,96
120,80
32,80
64,64
104,0
32,40
40,24
112,56
56,112
16,64
16,56
88,64
104,64
0,32
8,96
104,40
24,0
24,48
112,72
96,48
48,104
0,24
88,72
0,104
24,24
120,112
48,16
72,16
48,24
88,96
112,32
24,64
120,8
120,104
96,56
40,120
64,104
16,24
40,32
104,16
16,8
32,72
80,112
24,32
104,24
80,56
64,40
56,96
88,32
112,112
40,96
8,120
80,16
96,96
0,80
48,96
120,32
120,64
88,0
120,16
112,64
112,0
120,96
32,0
72,112
112,48
72,120
64,80
72,80
72,96
16,48
96,32
16,72
96,88
48,80
88,16
88,40
# -1
