96,120
24,32
112,0
72,40
48,88
96,80
24,104
88,32
16,8
72,80
104,72
80,88
64,80
0,24
32,80
80,80
16,112
64,120
112,88
96,16
8,32
8,120
64,56
88,96
72,112
80,40
0,32
32,24
40,104
8,24
64,24
48,64
16,16
16,48
0,88
120,72
56,48
120,56
104,112
88,48
120,16
64,104
48,0
16,96
104,8
88,112
0,48
72,0
24,72
80,72
104,104
72,32
112,32
40,64
0,104
8,88
104,96
0,96
64,112
64,88
120,80
96,112
24,120
104,32
0,40
32,72
104,64
72,104
80,120
48,120
96,104
32,48
32,56
64,32
120,24
96,40
0,16
48,104
88,8
24,64
64,40
120,8
48,16
96,24
112,72
120,96
96,48
120,48
24,0
88,64
8,112
72,24
56,64
32,64
72,64
120,88
40,112
32,8
80,32
48,80
120,120
80,24
32,32
40,24
80,0
0,72
56,16
80,64
96,0
24,80
88,16
16,24
32,96
88,56
64,0
64,96
16,120
72,56
40,56
64,64
24,88
16,88
32,16
88,72
40,32
112,8
8,0
32,88
56,24
88,40
24,8
80,104
8,104
80,112
# -1
