32,8
16,72
48,32
96,64
48,24
0,8
112,48
80,80
0,32
72,72
48,80
80,16
104,56
0,24
48,120
104,24
104,32
16,32
88,104
8,64
104,48
0,72
16,120
80,40
56,8
96,72
64,72
64,0
96,48
48,48
24,120
32,80
56,16
104,88
120,112
88,32
40,120
24,56
56,56
80,32
64,16
112,80
32,56
96,0
80,96
88,72
24,24
96,112
104,0
120,80
48,0
0,80
88,120
24,40
24,8
112,64
16,0
48,56
16,8
80,88
96,80
120,40
120,64
8,120
112,56
8,96
112,120
40,24
40,80
72,96
24,112
40,72
40,88
88,8
16,56
72,48
120,16
16,40
96,24
80,56
48,112
56,96
0,88
72,24
120,8
88,64
80,24
24,48
120,104
112,24
32,0
80,104
24,96
32,16
40,56
64,32
72,32
32,120
16,112
72,16
80,120
56,72
8,24
64,88
8,40
8,0
56,88
88,88
64,24
24,104
64,56
8,80
88,96
72,40
0,64
8,32
32,88
112,112
56,80
16,64
0,112
112,72
96,104
120,24
104,120
96,8
40,96
104,80
56,64
80,0
72,56
104,96
64,120
80,8
# -1
