96,104
8,64
124,100
76,120
88,52
32,72
32,24
64,36
76,24
16,84
120,24
88,108
80,52
120,112
64,12
0,20
100,0
124,84
60,80
16,48
56,60
36,112
20,20
80,124
24,76
72,28
84,52
72,112
20,96
80,60
72,44
48,44
120,16
20,32
36,8
20,100
68,60
52,104
68,112
124,88
20,80
28,124
84,48
60,4
68,28
56,92
40,84
108,12
24,36
56,8
16,4
28,48
28,100
20,92
28,8
4,48
44,28
120,52
12,4
108,24
64,16
56,16
76,88
108,44
12,116
8,24
100,48
64,88
120,40
52,12
40,40
84,64
28,112
44,0
120,104
96,64
36,0
116,20
84,8
68,32
60,120
88,72
88,32
76,96
104,20
0,48
84,40
60,56
112,96
104,8
100,104
8,40
112,16
64,40
112,124
0,8
124,80
76,116
12,104
48,20
32,0
80,0
52,0
0,24
48,28
48,76
68,44
24,120
100,20
4,68
112,28
64,32
88,28
36,68
4,8
8,52
64,80
92,8
124,116
108,92
44,52
96,72
0,32
84,84
92,20
8,68
40,36
72,92
100,32
120,60
12,76
44,16
76,100
84,76
104,24
120,84
84,28
120,28
124,108
8,76
84,36
40,96
20,16
20,48
56,12
96,0
24,100
124,52
108,20
92,56
108,48
112,48
100,64
52,8
52,36
24,48
116,96
92,36
24,124
36,100
108,124
124,48
56,0
84,80
80,8
36,64
36,96
72,120
16,20
8,16
56,32
0,112
36,116
92,96
8,20
16,108
52,72
104,120
96,56
4,0
44,76
64,84
16,124
64,76
104,96
96,12
40,32
60,72
84,12
8,120
104,36
124,20
36,88
116,12
36,4
8,32
80,24
88,48
96,124
28,12
116,84
28,72
32,96
48,8
100,112
92,48
116,88
16,8
8,124
64,4
52,56
20,104
76,28
36,108
24,104
16,24
4,112
108,104
4,124
80,64
20,88
16,28
88,4
88,88
16,36
52,28
0,72
92,4
56,36
44,116
28,120
88,64
32,4
52,92
84,120
72,72
80,44
20,24
76,40
96,36
32,56
60,44
100,16
16,32
104,76
108,76
88,20
60,112
92,12
0,104
80,112
20,44
24,68
28,36
112,100
44,104
60,116
88,116
20,120
116,0
52,76
28,76
120,20
124,56
100,68
4,28
68,8
0,64
100,100
112,24
72,48
20,8
16,64
76,84
28,60
40,16
104,72
72,32
52,24
104,100
68,72
112,92
32,40
28,28
96,100
116,32
52,120
124,12
112,76
36,124
12,52
4,88
120,100
0,16
0,92
8,28
0,68
72,56
36,72
48,24
108,116
84,96
104,108
36,80
32,52
44,112
88,96
48,112
96,8
56,20
44,92
12,44
56,76
20,72
88,104
124,64
84,68
8,8
12,40
88,0
72,0
32,16
108,56
100,56
116,48
84,24
80,116
48,92
20,52
48,64
76,76
120,88
60,8
76,16
0,116
124,112
60,24
36,104
52,112
100,8
44,60
32,68
88,80
116,64
68,56
24,44
104,60
0,108
12,28
96,68
28,88
56,72
16,76
80,56
92,120
72,40
80,92
4,32
100,36
60,32
56,96
124,24
76,0
56,40
124,120
80,20
80,72
84,112
56,64
88,40
76,4
88,12
0,56
80,16
12,88
108,32
108,36
88,76
44,84
64,116
40,0
32,36
20,84
20,108
24,116
96,4
72,36
116,60
100,84
68,124
76,72
120,8
64,8
116,100
88,124
64,72
52,84
84,60
36,84
0,12
92,72
72,80
108,40
0,36
8,112
32,84
0,120
64,48
40,28
96,108
68,76
108,68
96,92
116,8
104,56
4,92
40,48
4,60
60,68
16,112
40,112
64,108
20,76
48,100
80,4
100,120
32,8
92,0
8,80
4,80
68,104
36,36
100,76
32,32
8,96
44,88
44,64
44,8
48,116
32,120
12,20
84,0
108,88
112,84
28,32
44,32
4,84
104,12
88,16
112,88
116,104
44,4
48,96
16,88
24,28
4,44
20,12
4,24
88,24
8,0
96,84
40,44
40,60
84,4
8,56
60,88
104,116
92,32
96,44
32,92
52,100
104,88
24,108
108,60
120,96
56,100
64,68
80,100
24,12
4,104
100,108
116,40
40,72
28,92
88,36
88,120
12,48
64,44
72,108
8,104
68,96
52,88
40,4
108,100
116,16
36,52
40,56
72,84
28,104
76,60
96,88
96,120
76,104
68,40
96,20
120,80
24,112
92,64
40,104
96,40
112,12
56,116
120,64
44,56
92,40
76,36
16,120
20,64
120,56
36,92
24,32
12,32
48,0
8,100
0,60
56,124
76,68
84,20
36,56
72,96
32,28
100,88
92,88
88,100
72,24
120,72
84,124
56,28
96,96
116,116
76,124
56,80
48,80
4,56
16,44
56,56
120,0
108,52
68,4
88,92
84,116
32,20
64,24
4,36
52,80
48,104
28,24
112,120
84,32
104,64
84,56
104,4
112,0
0,0
