56,72
24,96
120,32
16,16
0,96
72,8
56,88
64,40
24,64
48,0
64,64
48,40
72,72
88,16
80,96
56,40
56,120
64,16
72,0
48,104
104,72
104,112
40,56
72,64
8,16
8,112
64,120
80,32
48,16
104,48
112,64
40,88
104,80
48,80
24,8
56,64
56,24
80,40
72,112
0,8
72,80
0,80
32,104
16,72
48,112
72,32
64,96
40,80
0,88
88,72
24,112
48,24
8,8
8,40
32,8
120,56
80,8
24,72
120,48
56,112
104,120
8,56
56,104
48,120
48,8
8,64
64,56
48,56
104,64
32,80
8,80
8,120
96,16
72,120
80,104
48,64
120,16
64,48
8,96
32,64
112,120
96,96
0,64
96,56
8,48
120,112
0,16
8,24
120,64
0,72
16,112
96,48
72,96
96,24
16,24
88,104
16,48
104,24
40,40
120,80
64,0
40,0
72,24
24,120
72,88
80,112
112,96
88,80
16,32
40,72
88,48
16,96
16,88
24,40
40,120
56,80
96,80
104,0
112,88
0,32
16,64
32,56
40,96
24,48
64,8
72,40
32,16
88,0
32,48
96,8
16,40
24,0
56,56
0,120
# -1
