56,32
8,80
24,40
120,80
24,0
120,48
96,40
96,56
24,56
80,80
56,112
120,88
104,112
96,24
120,64
32,32
0,96
104,24
0,16
40,112
96,72
24,64
0,112
96,0
56,104
40,40
80,56
16,40
40,96
0,48
104,56
8,48
16,56
96,112
24,8
96,16
24,120
8,56
72,112
64,104
40,32
80,112
104,40
96,96
48,120
64,88
32,64
64,40
16,88
80,32
64,64
96,64
112,0
64,56
48,16
48,104
112,96
16,32
8,0
104,32
32,16
56,96
32,72
48,96
88,40
56,72
32,88
120,72
16,72
48,112
0,72
24,88
112,64
8,8
80,40
32,24
24,104
56,48
0,24
120,56
64,8
40,56
104,64
104,96
64,120
24,32
40,0
112,8
96,80
56,24
16,8
48,40
88,48
56,88
16,80
8,112
8,40
120,8
16,96
72,96
120,0
104,72
64,16
88,104
88,8
88,16
120,16
112,80
0,40
80,88
48,32
104,88
80,64
64,96
72,16
72,64
72,48
80,72
32,8
112,88
80,104
40,8
48,56
112,48
8,88
88,56
40,64
56,16
48,48
112,72
56,120
88,80
48,72
104,120
# -1
