96,56
8,96
56,40
0,32
112,32
40,56
88,88
40,48
64,64
16,80
24,0
72,72
88,0
80,120
24,56
120,88
8,112
48,64
48,24
40,8
64,88
120,0
120,104
32,40
48,104
96,32
24,16
32,96
64,80
72,112
48,40
80,104
64,24
0,72
88,96
104,0
56,16
88,48
80,72
88,40
24,48
40,24
112,64
0,120
8,48
80,16
80,40
56,80
96,104
96,16
112,120
16,0
80,112
48,32
104,32
112,56
72,56
96,112
64,56
16,96
16,88
120,56
40,80
72,64
24,120
120,40
40,72
64,32
24,24
0,96
16,104
8,56
32,24
24,8
24,104
56,24
88,32
64,16
0,24
112,16
88,16
40,88
40,0
72,88
48,72
88,24
16,56
96,88
24,32
104,8
40,16
32,64
104,24
56,8
48,80
8,88
56,32
112,96
24,72
96,8
88,120
112,112
112,72
16,112
24,64
112,48
8,104
56,120
120,80
8,16
104,96
24,80
16,40
72,48
32,32
80,64
64,112
48,48
40,32
72,24
32,56
72,40
56,48
80,24
112,8
120,120
64,0
96,0
24,88
120,8
72,104
16,48
64,48
80,32
# -1
