88,24
80,16
64,64
120,88
120,64
104,0
96,112
48,32
72,120
40,112
0,72
8,16
8,64
80,48
104,24
72,88
24,112
72,72
48,56
96,0
80,112
72,0
0,64
80,40
88,64
104,120
120,24
96,64
88,112
72,96
96,80
0,120
80,88
104,16
88,32
0,96
72,48
56,8
104,112
80,120
48,0
104,88
16,88
32,32
64,48
64,120
40,96
32,96
24,88
56,48
0,88
120,48
8,48
72,8
40,16
96,56
0,48
80,32
8,8
88,48
64,40
40,48
24,72
120,104
48,40
16,96
32,88
32,112
56,64
112,0
96,24
24,32
16,8
88,8
32,16
112,48
72,16
32,120
104,64
24,0
0,80
48,112
56,112
48,24
8,56
16,32
16,40
8,88
40,8
24,64
0,40
24,48
88,72
24,40
32,80
96,16
104,48
24,120
0,8
80,72
120,80
80,80
40,72
16,104
88,88
56,104
40,80
0,104
16,120
32,48
120,16
24,56
32,64
56,32
0,16
48,104
120,72
112,24
72,32
56,56
32,40
96,96
112,16
16,112
56,120
112,80
48,120
8,72
64,8
88,96
0,56
56,96
40,32
72,112
# -1
