72,80
16,40
112,0
56,32
112,8
80,16
16,104
120,16
96,64
80,32
32,56
16,32
80,0
88,40
72,40
120,96
120,80
72,48
72,56
88,104
64,40
88,8
112,32
72,72
72,16
104,48
104,112
8,32
56,72
8,112
48,64
96,80
8,64
24,104
0,24
96,8
32,64
0,104
64,56
48,32
8,8
0,64
80,96
104,72
104,120
72,104
8,80
120,112
40,48
40,32
104,56
32,80
96,16
64,48
104,8
120,8
48,104
48,40
24,96
112,48
56,48
32,40
48,88
24,120
40,64
64,104
88,96
48,48
40,8
80,104
40,120
88,112
0,8
24,16
96,32
96,40
80,88
56,80
40,88
0,80
72,64
88,80
80,8
112,64
24,0
88,16
8,40
96,104
0,40
112,16
120,32
40,112
48,56
64,80
96,24
112,24
56,16
64,24
112,72
40,40
0,32
112,80
120,104
40,16
16,96
104,96
24,8
8,16
32,120
88,24
80,120
40,72
120,48
88,32
32,48
0,72
8,96
88,64
8,104
40,24
32,88
88,0
72,120
80,56
16,16
16,8
72,112
16,0
32,24
0,112
112,104
24,48
48,72
80,24
# -1
