8,16
104,104
16,56
16,104
8,24
56,8
96,8
32,72
104,32
24,72
40,24
48,88
24,16
8,48
120,104
80,112
112,88
72,56
40,56
16,72
120,80
112,72
16,24
104,40
80,32
80,80
88,120
112,16
16,64
120,16
8,72
96,88
0,112
88,40
24,120
72,32
56,96
96,120
16,40
112,96
64,32
104,64
104,88
96,56
32,16
40,32
56,56
0,120
40,64
72,0
32,104
88,80
32,8
96,96
96,24
120,96
16,48
112,40
24,80
0,32
24,88
0,16
48,96
32,64
88,88
120,24
112,120
120,72
16,32
64,120
40,0
32,0
72,16
64,88
40,88
56,80
56,48
120,88
64,48
88,112
24,56
120,48
80,48
120,0
96,48
120,40
104,80
16,96
112,32
32,32
24,32
104,48
48,0
80,64
8,88
112,104
32,40
32,120
24,8
80,120
64,8
24,112
112,80
48,64
56,64
48,112
24,96
104,16
48,72
88,32
112,56
56,40
104,96
80,104
80,16
88,0
112,0
96,80
64,64
8,40
96,32
64,0
0,80
56,24
72,48
72,112
48,120
56,112
24,104
48,32
8,32
64,104
40,8
72,8
# -1
