88,80
0,64
120,48
104,24
48,64
16,104
80,16
88,104
64,112
24,48
72,24
8,48
88,120
48,0
88,56
104,72
88,24
16,48
24,64
72,48
96,120
56,32
48,40
0,80
72,88
96,96
72,32
120,8
40,104
96,24
112,56
16,112
112,96
120,72
104,16
112,120
40,0
0,24
64,88
112,80
64,104
104,120
64,120
120,120
32,96
88,40
96,64
80,96
120,40
72,0
112,8
24,88
32,64
0,104
120,16
120,56
88,32
56,80
32,8
24,24
8,120
112,16
0,32
16,40
120,0
32,48
112,112
16,72
88,72
88,8
16,64
64,64
120,104
112,88
8,16
56,56
8,40
80,88
8,8
48,104
40,24
96,32
16,32
16,88
0,40
32,40
96,56
104,40
80,56
0,96
48,80
96,112
32,56
88,64
40,32
96,16
8,0
8,24
56,104
56,72
16,120
16,8
40,112
40,8
72,64
48,48
64,0
64,80
88,88
24,56
0,88
80,104
8,88
32,0
0,112
64,16
64,56
32,32
56,96
32,72
112,24
24,32
48,96
32,112
104,64
80,32
0,72
40,16
104,56
96,104
24,16
16,24
48,88
80,40
# -1
