112,88
64,32
40,0
80,112
16,80
8,96
40,112
104,40
40,56
8,24
32,16
96,24
72,48
56,104
16,64
48,96
64,80
8,48
0,104
120,32
0,56
104,24
0,24
48,48
80,0
16,32
0,16
120,48
104,16
96,48
40,8
8,64
32,64
96,56
88,16
88,24
88,112
48,0
96,80
24,48
56,112
16,72
72,24
8,0
96,104
120,88
56,16
104,56
24,96
88,88
32,72
40,64
0,8
40,24
32,0
8,8
112,48
96,72
0,88
72,32
120,64
16,104
112,32
96,40
64,120
32,40
16,40
56,0
48,40
120,112
96,16
40,120
64,16
72,16
56,32
24,24
8,120
88,56
112,56
88,120
56,8
16,8
104,104
16,16
48,8
40,16
16,0
120,0
0,112
96,120
32,24
48,56
48,88
16,56
0,64
112,64
104,8
80,56
8,40
88,96
0,72
24,0
80,120
104,48
72,112
112,112
112,96
40,80
96,8
80,16
0,48
120,56
80,24
112,0
0,80
8,16
32,80
96,96
96,32
64,48
80,96
40,40
72,0
64,72
32,112
32,88
88,0
80,48
32,104
104,0
8,88
96,112
24,40
16,88
# -1
