56,88
96,32
48,8
16,32
56,48
96,0
112,120
112,96
120,48
96,16
120,56
0,64
104,120
96,24
64,24
16,96
8,80
56,16
32,16
8,120
48,32
112,112
72,88
104,32
40,24
80,88
72,32
88,72
16,56
88,56
0,72
80,56
64,8
104,64
96,72
104,40
40,0
48,40
72,24
0,96
80,40
104,56
32,104
112,104
104,16
16,72
24,8
16,24
88,32
120,32
16,48
0,32
80,96
24,72
88,80
88,0
8,8
40,40
80,104
112,24
56,120
24,112
32,112
16,120
96,88
112,56
8,48
8,112
24,24
48,0
0,88
48,56
72,72
16,80
96,56
72,16
104,88
80,72
24,48
120,88
48,72
96,96
88,88
104,48
120,16
64,40
64,104
24,64
72,64
64,64
56,112
56,56
48,88
120,24
24,96
16,40
104,8
32,0
48,64
32,88
8,16
56,72
88,104
64,96
72,40
80,48
8,40
40,80
72,56
32,56
40,32
112,8
112,72
104,104
88,120
88,40
64,120
72,48
120,120
96,8
8,88
112,32
104,24
88,8
24,80
24,120
40,56
8,32
80,8
8,56
40,72
32,64
0,112
72,96
120,112
112,80
32,24
88,112
96,48
32,96
64,48
